id;course_id;grade
475;7;10
475;7;11.3
475;7;9.3
475;7;9.6
475;7;10.3
475;7;8.5
475;9;8.6
475;9;7.4
475;9;5.5
475;9;12.2
475;9;8.1
475;9;10.2
475;5;11.75
475;5;11.75
475;5;11.5
475;5;8.75
475;5;9.5
475;5;12.75
475;5;8.5
475;5;16.75
475;5;11.75
475;10;2.5
475;10;5
475;10;6.5
475;10;8.5
475;10;2
475;6;17
475;6;18
475;6;10
475;6;15.75
475;6;10.5
475;6;10.75
475;6;11.5
475;6;13
475;1;8.5
475;1;8.5
475;1;11
475;1;9.5
475;1;7
475;1;11
475;1;12
475;2;7
475;2;8
475;2;3
475;2;9
475;2;7
476;8;7.5
476;8;6
476;8;7.5
476;8;9.5
476;8;6.5
476;8;9.5
476;4;6
476;4;4.5
476;4;6.5
476;3;14
476;3;15.75
476;3;15
476;3;12.5
476;3;16.25
476;3;13.5
476;3;15.25
476;7;8.1
476;7;10.1
476;7;12.4
476;7;9.9
476;7;11.1
476;7;10.9
476;9;5.6
476;9;4
476;9;8.6
476;9;9.4
476;9;11.9
476;9;7.4
476;5;10.25
476;5;12.75
476;5;14.75
476;5;9
476;5;8.25
476;5;9.25
476;5;8
476;5;14.75
476;5;12.75
476;10;8
476;10;6.5
476;10;3
476;10;7.5
476;6;9.5
476;6;10.75
476;6;10.5
476;6;10.75
476;6;15
476;6;11
476;6;10
476;6;14.5
476;1;6.5
476;1;12
476;1;6.5
476;1;10.5
476;1;11.5
476;1;11
476;1;7
476;2;6
476;2;11
476;2;8
476;2;6
476;2;10
485;8;7
485;8;5
485;8;6
485;8;7
485;8;6.5
485;8;5.5
485;4;7
485;4;7
485;4;7
485;3;14.5
485;3;13
485;3;14.5
485;3;13.25
485;3;13.75
485;3;14
485;3;15.75
485;7;11.3
485;7;10.2
485;7;13.8
485;7;10
485;7;11.5
485;7;8.7
485;9;11.3
485;9;8.2
485;9;6.8
485;9;5.7
485;9;5.9
485;9;unknown
485;5;12.5
485;5;9
485;5;13.25
485;5;16
485;5;11.5
485;5;12.25
485;5;14.25
485;5;12
485;5;7.75
485;10;8.5
485;10;3
485;10;5
485;10;8.5
485;10;6
485;6;10.25
485;6;11.25
485;6;17.75
485;6;15.25
485;6;11.25
485;6;13
485;6;15.75
485;6;15.25
485;1;14
485;1;7.5
485;1;11
485;1;10
485;1;9
485;1;13.5
485;2;8
485;2;8.5
485;2;7.5
485;2;8.5
485;2;6.5
494;8;8.5
494;8;8
494;8;6.5
494;8;9
494;8;7.5
494;8;6.5
494;4;6
494;4;3.5
494;3;14
494;3;11.25
494;3;14.25
494;3;13.75
494;3;13.75
494;3;15.5
494;3;14.25
494;7;12.1
494;7;12.7
494;7;11
494;7;9.8
494;7;12.1
494;7;10.1
494;9;2.5
494;9;11.8
494;9;6.3
494;9;9.9
494;5;11
494;5;12.25
494;5;13.5
494;5;10.25
494;5;15.75
494;5;11.5
494;5;9.75
494;10;3.5
494;10;5
494;10;3.5
494;10;7.5
494;10;3
494;6;13
494;6;11.5
494;6;13.75
494;6;16.25
494;6;11.5
494;6;10.5
494;6;10.5
494;6;13.25
494;1;8
494;1;10
494;1;9.5
494;1;10
494;1;12
494;1;12
494;2;7.5
494;2;5.5
494;2;8
501;8;7.5
501;8;5.5
501;8;8
501;8;7
501;8;5.5
501;8;6.5
501;4;5.5
501;4;6
501;4;6.5
501;3;13.25
501;3;13.5
501;3;13.75
501;3;13.5
501;3;14
501;3;13.75
501;3;15
501;7;12.4
501;7;10
501;7;12.5
501;7;12.1
501;7;11.4
501;7;11.3
501;9;8.7
501;9;10.9
501;9;6.6
501;9;9
501;9;6.5
501;9;10.6
501;5;14.5
501;5;12.5
501;5;11
501;5;12.5
501;5;14
501;5;11.5
501;5;13.25
501;5;13.25
501;5;10.25
501;10;7
501;10;6.5
501;10;4.5
501;10;4.5
501;10;7.5
501;6;16
501;6;14.75
501;6;16.75
501;6;15
501;6;14.5
501;6;12.5
501;6;15.25
501;6;16.5
501;1;9.5
501;1;10
501;1;10
501;1;10.5
501;1;14
501;1;11.5
501;1;9.5
501;2;9.5
501;2;10
501;2;8.5
501;2;10.5
501;2;8.5
504;8;7
504;8;7
504;8;9
504;8;6.5
504;8;4.5
504;8;4.5
504;4;6.5
504;4;5.5
504;4;7
504;3;13.5
504;3;12.25
504;3;15.25
504;3;14.75
504;3;13.5
504;3;12.75
504;3;12.5
504;7;11.3
504;7;8.2
504;7;11.7
504;7;11.8
504;7;12
504;7;10.4
504;9;12.1
504;9;6.1
504;9;9.2
504;9;3.6
504;9;7.5
504;9;8.5
504;5;11.25
504;5;14.5
504;5;13.5
504;5;17.25
504;5;4.75
504;5;12.75
504;5;18
504;5;9
504;5;11.5
504;10;8.5
504;10;7.5
504;10;2.5
504;10;3.5
504;10;7.5
504;6;13.5
504;6;11
504;6;12.5
504;6;15.5
504;6;14.5
504;6;18.5
504;6;15
504;6;10.75
504;1;16
504;1;8.5
504;1;10
504;1;6.5
504;1;9.5
504;2;10.5
504;2;9
504;2;8.5
504;2;4.5
504;2;4.5
505;8;7.5
505;8;6
505;8;6.5
505;8;5
505;8;7
505;4;5
505;4;7.5
505;4;7
505;3;12.75
505;3;14.25
505;3;12.75
505;3;14.5
505;3;14.25
505;3;14.75
505;3;15
505;7;9.7
505;7;9.4
505;7;10.3
505;7;8
505;7;10.8
505;7;10.3
505;9;6.7
505;9;4.7
505;9;6.4
505;9;5.4
505;9;11.3
505;9;6.7
505;5;9.25
505;5;10
505;5;11.75
505;5;9.75
505;5;14.75
505;5;14
505;5;4
505;5;14
505;5;9
505;10;2
505;10;8
505;10;7.5
505;10;7.5
505;10;2
505;6;12.5
505;6;8
505;6;15.25
505;6;16.5
505;6;10.75
505;6;15.25
505;6;10
505;6;8.75
505;1;8
505;1;11
505;1;10.5
505;1;12
505;1;6
505;1;10.5
505;1;9.5
505;2;6
505;2;6.5
505;2;6
505;2;7.5
505;2;3.5
538;8;6
538;8;8
538;8;5
538;8;6
538;8;5
538;8;6
538;4;7.5
538;4;6.5
538;3;15
538;3;13.25
538;3;15.75
538;3;13.25
538;3;15
538;3;13.25
538;3;13.5
538;7;9.8
538;7;10.8
538;7;9.7
538;7;11.1
538;7;9.9
538;7;10.4
538;9;6
538;9;6.6
538;9;17.5
538;9;10
538;9;2.1
538;9;11.3
538;5;17.5
538;5;13
538;5;12.25
538;5;8
538;5;11.75
538;5;7.25
538;5;9.25
538;5;unknown
538;5;10.75
538;10;8
538;10;5.5
538;10;9.5
538;10;6
538;10;7
538;6;9
538;6;14.5
538;6;13.75
538;6;12.75
538;6;15.75
538;6;11.5
538;6;9.25
538;6;9
538;1;9
538;1;10.5
538;1;10
538;1;8.5
538;1;10.5
538;1;9.5
538;1;10
538;2;7.5
538;2;8.5
538;2;4.5
538;2;4
538;2;5
539;8;10
539;8;4.5
539;8;6.5
539;8;7
539;8;6.5
539;8;7.5
539;4;6.5
539;4;5.5
539;4;7.5
539;3;14.75
539;3;13.25
539;3;15
539;3;13.75
539;3;14.5
539;3;15.25
539;7;14
539;7;11.5
539;7;10
539;7;10.6
539;7;11.3
539;7;11.1
539;9;8.9
539;9;10.6
539;9;6.3
539;9;8.4
539;9;9.3
539;5;11.25
539;5;17.75
539;5;9.25
539;5;10
539;5;8.25
539;5;15.5
539;5;12
539;5;14.5
539;5;13.5
539;10;9
539;10;4.5
539;10;6.5
539;10;9.5
539;10;9
539;6;11.25
539;6;13
539;6;8.25
539;6;13.25
539;6;14
539;6;9.25
539;6;7.5
539;1;11
539;1;11
539;1;11
539;1;8.5
539;1;8.5
539;1;9.5
539;1;10.5
539;2;6
539;2;8.5
539;2;8.5
539;2;9
539;2;6
547;8;6.5
547;8;4.5
547;8;4.5
547;8;4.5
547;8;8
547;8;6.5
547;4;5.5
547;4;5.5
547;4;4.5
547;3;13.75
547;3;13.25
547;3;13.5
547;3;14
547;3;14
547;3;14.25
547;7;10.4
547;7;12.7
547;7;9.7
547;7;10
547;7;10.4
547;7;11.3
547;9;7.5
547;9;7.2
547;9;9.1
547;9;5.8
547;9;8.5
547;9;9.4
547;5;6
547;5;9.5
547;5;13
547;5;16.25
547;5;15.5
547;5;11
547;5;7.25
547;5;12.75
547;5;11.75
547;10;7
547;10;9.5
547;10;3.5
547;10;5.5
547;10;4.5
547;6;15
547;6;4.75
547;6;15.75
547;6;11.25
547;6;11.25
547;6;6.75
547;6;16.75
547;6;14.25
547;1;6.5
547;1;9
547;1;14.5
547;1;12
547;1;10
547;1;7
547;1;5.5
547;2;10
547;2;6.5
547;2;9
547;2;4.5
547;2;8
570;8;9
570;8;7.5
570;8;6.5
570;8;4
570;8;6
570;4;7.5
570;4;6.5
570;4;5
570;3;13
570;3;13
570;3;14.75
570;3;14.5
570;3;16
570;3;14
570;3;15
570;7;12.5
570;7;11.1
570;7;12.1
570;7;11.6
570;7;10.7
570;7;10.1
570;9;5.7
570;9;6.6
570;9;4.7
570;9;7.9
570;9;6.7
570;9;8.3
570;5;11
570;5;10.25
570;5;13.75
570;5;13.75
570;5;15.75
570;5;15.75
570;5;9.25
570;5;12
570;5;14.5
570;10;6.5
570;10;8.5
570;10;6.5
570;10;10.5
570;10;4.5
570;6;7.75
570;6;16.25
570;6;11.75
570;6;7
570;6;18.75
570;6;14
570;6;11.5
570;6;15.75
570;1;11.5
570;1;12
570;1;14.5
570;1;5
570;1;8
570;1;10.5
570;2;9
570;2;7
570;2;7
570;2;8.5
570;2;9.5
581;8;6
581;8;8
581;8;8
581;8;7.5
581;8;9
581;8;6.5
581;4;6.5
581;4;8.5
581;4;6
581;3;14.75
581;3;13.5
581;3;14
581;3;15
581;3;13.5
581;3;14
581;3;14.5
581;7;10.6
581;7;10.7
581;7;12.1
581;7;10.7
581;7;9.5
581;7;13.4
581;9;6.2
581;9;10
581;9;4.1
581;9;10.7
581;9;4
581;9;6
581;5;7
581;5;12
581;5;15.5
581;5;9.75
581;5;14.25
581;5;14.75
581;5;11.75
581;5;12
581;5;16
581;10;6.5
581;10;7.5
581;10;4.5
581;10;6
581;10;4
581;6;15
581;6;11.75
581;6;12.25
581;6;11.25
581;6;10.25
581;6;12.25
581;6;11.75
581;6;13.25
581;1;11.5
581;1;11
581;1;11.5
581;1;7
581;1;10.5
581;1;15
581;1;9
581;2;8
581;2;7
581;2;8.5
581;2;7
581;2;7
594;8;7
594;8;6
594;8;6
594;8;7
594;8;6.5
594;8;7.5
594;4;5.5
594;4;unknown
594;3;15.75
594;3;13.75
594;3;14
594;3;15
594;3;14.5
594;3;15.25
594;3;14.25
594;7;11.7
594;7;12.8
594;7;10.6
594;7;8
594;7;10.8
594;7;8.6
594;9;10.4
594;9;6.9
594;9;5.6
594;9;13.1
594;9;8.6
594;9;10.2
594;5;13.25
594;5;14.75
594;5;11.75
594;5;13.75
594;5;12.75
594;5;9.5
594;5;6.75
594;5;10.5
594;5;5.5
594;10;6.5
594;10;7.5
594;10;5.5
594;10;9.5
594;10;9.5
594;6;10.75
594;6;16.5
594;6;12.75
594;6;9.75
594;6;15
594;6;13.25
594;6;9.25
594;6;13.5
594;1;8.5
594;1;8
594;1;11.5
594;1;9.5
594;1;8
594;1;12.5
594;1;11.5
594;2;10
594;2;8.5
594;2;7.5
594;2;3.5
594;2;5
608;8;9
608;8;7
608;8;6
608;8;9
608;8;unknown
608;8;6
608;4;5.5
608;4;4.5
608;4;7.5
608;3;12.75
608;3;13.5
608;3;14.5
608;3;13
608;3;14.25
608;3;13
608;3;13.75
608;7;10
608;7;11.6
608;7;8.9
608;7;11.6
608;7;9.7
608;7;11.4
608;9;9.8
608;9;9
608;9;11.6
608;9;12.7
608;9;10.1
608;9;8.2
608;5;13.75
608;5;13
608;5;14
608;5;12.25
608;5;15.25
608;5;11.25
608;5;15.25
608;5;8.25
608;5;7
608;10;6
608;10;8
608;10;7
608;10;6
608;10;5.5
608;6;9.25
608;6;9.5
608;6;17.5
608;6;14
608;6;15.25
608;6;11.75
608;6;12.5
608;1;10
608;1;10.5
608;1;12.5
608;1;9
608;1;5.5
608;1;6.5
608;1;10
608;2;9
608;2;9.5
608;2;9
608;2;8.5
614;8;8
614;8;6
614;8;6.5
614;8;8.5
614;8;7.5
614;8;6
614;4;6.5
614;4;7
614;3;14
614;3;14
614;3;12.75
614;3;14.5
614;3;13.5
614;3;12.75
614;3;14
614;7;9.9
614;7;12
614;7;11.3
614;7;11.8
614;7;11.8
614;7;11.9
614;9;12.9
614;9;9.4
614;9;9.7
614;9;10.9
614;9;4.4
614;9;11.5
614;5;12.75
614;5;9
614;5;16
614;5;15.5
614;5;11.75
614;5;12.25
614;5;14
614;5;15.5
614;5;11
614;10;2.5
614;10;7.5
614;10;6
614;10;9
614;10;6
614;6;13.75
614;6;14.75
614;6;16.25
614;6;11.25
614;6;13
614;6;13
614;6;14.5
614;1;7
614;1;13.5
614;1;13.5
614;1;8
614;1;13.5
614;1;8.5
614;2;7.5
614;2;9.5
614;2;10
614;2;8
614;2;11
628;8;6.5
628;8;6.5
628;8;7
628;8;7
628;8;8.5
628;8;5.5
628;4;10
628;4;7
628;4;4.5
628;3;12
628;3;14
628;3;15.25
628;3;12.75
628;3;13.25
628;3;15.25
628;7;10.1
628;7;10.4
628;7;10.6
628;7;12.4
628;7;10.8
628;7;11.4
628;9;10.7
628;9;5.6
628;9;9.7
628;9;12.1
628;9;6.3
628;5;7.25
628;5;11.75
628;5;11
628;5;14.75
628;5;8.25
628;5;11.25
628;5;14
628;5;12.5
628;5;8.25
628;10;9.5
628;10;9
628;10;7.5
628;10;4
628;6;8.75
628;6;16.5
628;6;15.5
628;6;10
628;6;13
628;6;9.5
628;6;13.75
628;6;13.25
628;1;11
628;1;13
628;1;9
628;1;14
628;1;9.5
628;1;10.5
628;1;7
628;2;7.5
628;2;11.5
628;2;9.5
628;2;5.5
633;8;unknown
633;8;8
633;8;7.5
633;8;7.5
633;8;6.5
633;4;3
633;4;4.5
633;4;9
633;3;14
633;3;14
633;3;15
633;3;14.75
633;3;16.5
633;3;13.75
633;3;14.25
633;7;10.3
633;7;11.2
633;7;9.8
633;7;11.1
633;7;11.6
633;7;10.8
633;9;6.1
633;9;8.1
633;9;8.9
633;9;10.7
633;9;5.7
633;9;12.2
633;5;11
633;5;11
633;5;6.75
633;5;16
633;5;12.25
633;5;10.25
633;5;10.25
633;5;7.75
633;5;7.75
633;10;7
633;10;6
633;10;6
633;10;5.5
633;10;8.5
633;6;14.5
633;6;14.25
633;6;7.25
633;6;15
633;6;12.5
633;6;13.5
633;6;13.25
633;6;11.5
633;1;8
633;1;9.5
633;1;10
633;1;9.5
633;1;10
633;1;10
633;1;9.5
633;2;6.5
633;2;5
633;2;6.5
633;2;5
633;2;5.5
659;8;9.5
659;8;8.5
659;8;9
659;8;6.5
659;8;6.5
659;8;6.5
659;4;8
659;4;5.5
659;4;6.5
659;3;14.75
659;3;13.75
659;3;14
659;3;14.75
659;3;16.25
659;3;15
659;3;16
659;7;9.9
659;7;8.8
659;7;11.3
659;7;11
659;7;10.9
659;7;12.2
659;9;3.7
659;9;10.3
659;9;unknown
659;9;10.1
659;9;11.8
659;9;7.2
659;5;10.5
659;5;8
659;5;10.75
659;5;14.5
659;5;13.25
659;5;15.25
659;5;18.5
659;5;13.75
659;5;7
659;10;6.5
659;10;8
659;10;7.5
659;10;7
659;10;8.5
659;6;15.75
659;6;16.5
659;6;12
659;6;11.25
659;6;16.25
659;6;13.75
659;6;9.75
659;6;10.5
659;1;12
659;1;10
659;1;11.5
659;1;12
659;1;11
659;1;10
659;1;8
659;2;8.5
659;2;5.5
659;2;9
659;2;7
659;2;10.5
681;8;8
681;8;7
681;8;8
681;8;8.5
681;8;6.5
681;8;7
681;4;7.5
681;4;8
681;4;7
681;3;11.75
681;3;13.75
681;3;13.5
681;3;13.75
681;3;14.5
681;3;13.75
681;3;14.75
681;7;12.1
681;7;10.8
681;7;11.9
681;7;10.7
681;7;10.3
681;9;13
681;9;9.5
681;9;unknown
681;9;8.1
681;9;6.8
681;9;9
681;5;12.25
681;5;7.75
681;5;17
681;5;13.25
681;5;10
681;5;11.75
681;5;15.75
681;5;14
681;5;6.25
681;10;4
681;10;9
681;10;8
681;10;7.5
681;10;3
681;6;12
681;6;10
681;6;13.75
681;6;13.75
681;6;13
681;6;10.75
681;6;7
681;6;14.75
681;1;8.5
681;1;11.5
681;1;8
681;1;14
681;1;11.5
681;1;10
681;1;15
681;2;6
681;2;8
681;2;8
681;2;10.5
681;2;9
695;8;8
695;8;6.5
695;8;8.5
695;8;9.5
695;8;5
695;8;7.5
695;4;5.5
695;4;5
695;4;7.5
695;3;unknown
695;3;14.5
695;3;13.25
695;3;14.5
695;3;14.25
695;3;15
695;3;14
695;7;11.7
695;7;11.8
695;7;11.6
695;7;12
695;7;9.6
695;9;9.2
695;9;9.9
695;9;8.5
695;9;10.2
695;9;7.6
695;9;8.2
695;5;11
695;5;10
695;5;15.25
695;5;11.75
695;5;11.25
695;5;12.5
695;5;15
695;5;7
695;5;13.25
695;10;6.5
695;10;5
695;10;7
695;10;7.5
695;10;9.5
695;6;11.75
695;6;15
695;6;11.25
695;6;13.25
695;6;14.75
695;6;14.25
695;6;9.25
695;6;16.75
695;1;12.5
695;1;10
695;1;8
695;1;10
695;1;7
695;1;7.5
695;1;12
695;2;6
695;2;7.5
695;2;9
695;2;8.5
695;2;5.5
758;8;8.5
758;8;6
758;8;7
758;8;7.5
758;8;7.5
758;8;8.5
758;4;6
758;4;7.5
758;4;5.5
758;3;14
758;3;15.25
758;3;15
758;3;16.25
758;3;13.75
758;3;15.5
758;3;14.75
758;7;11.3
758;7;11
758;7;10.9
758;7;12.1
758;7;9.2
758;7;10.3
758;9;10.9
758;9;10.2
758;9;4.8
758;9;4.5
758;9;6.1
758;9;6.9
758;5;11
758;5;12.25
758;5;12.25
758;5;9.5
758;5;13
758;5;7.5
758;5;9.25
758;5;10.5
758;5;3.5
758;10;5
758;10;10.5
758;10;9
758;10;8
758;6;11.25
758;6;11.5
758;6;9.5
758;6;16
758;6;15.25
758;6;13
758;6;12.75
758;6;14.25
758;1;9.5
758;1;11
758;1;11
758;1;11.5
758;1;8
758;1;11
758;1;13
758;2;7
758;2;7
758;2;5
758;2;7.5
758;2;9
9;8;9
9;8;6.5
9;8;7.5
9;8;8.5
9;8;6
9;4;4
9;4;6
9;4;7.5
9;3;15.25
9;3;14
9;3;14.75
9;3;13.25
9;3;14.25
9;3;13.25
9;3;15
9;7;11
9;7;10.7
9;7;9.6
9;7;11.7
9;7;11.4
9;7;11.6
9;9;7.2
9;9;6.9
9;9;5.2
9;9;13.3
9;9;11.2
9;9;9.5
9;5;11.75
9;5;12.75
9;5;11.5
9;5;10.75
9;5;12.25
9;5;14
9;5;12
9;5;11.5
9;10;5.5
9;10;7.5
9;10;11.5
9;10;5.5
9;10;7
9;6;13
9;6;15
9;6;12
9;6;13.25
9;6;13.5
9;6;13
9;6;16.25
9;6;13
9;1;7.5
9;1;7
9;1;10.5
9;1;8.5
9;1;10.5
9;1;11
9;1;10
9;2;8
9;2;6.5
9;2;5.5
9;2;6
9;2;6
62;8;6
62;8;9
62;8;6
62;8;5.5
62;8;7.5
62;8;unknown
62;4;9
62;4;6.5
62;4;7
62;3;16.5
62;3;13.75
62;3;14.5
62;3;14.5
62;3;14
62;3;14
62;3;13.25
62;7;9.8
62;7;11.2
62;7;11.2
62;7;12.3
62;7;10.5
62;9;10
62;9;1
62;9;4.9
62;9;11
62;9;7.6
62;9;2
62;5;14
62;5;13.25
62;5;13.5
62;5;7
62;5;16.25
62;5;10.75
62;5;7.75
62;5;8
62;5;12
62;10;7
62;10;7
62;10;1
62;10;9
62;10;5.5
62;6;15.5
62;6;14
62;6;11.75
62;6;15
62;6;7.5
62;6;16.5
62;6;9.75
62;6;13.75
62;1;7.5
62;1;7
62;1;9.5
62;1;9
62;1;12
62;1;5
62;1;10
62;2;8.5
62;2;10.5
62;2;8.5
62;2;6
116;8;8.5
116;8;6.5
116;8;9.5
116;8;7.5
116;8;5.5
116;8;8.5
116;4;6.5
116;4;7
116;4;7
116;3;14.25
116;3;11.25
116;3;12.25
116;3;14
116;3;13.25
116;3;14.25
116;3;12.75
116;7;11.2
116;7;12.4
116;7;13.1
116;7;12.1
116;7;12.1
116;7;9.9
116;9;13.9
116;9;10.7
116;9;12.2
116;9;7.5
116;9;11.2
116;9;7.2
116;5;7.5
116;5;12.25
116;5;13
116;5;10.75
116;5;12.25
116;5;11.5
116;5;14
116;5;12.75
116;5;12.5
116;10;7
116;10;5
116;10;0
116;10;6
116;10;6
116;6;12.25
116;6;19
116;6;17.25
116;6;10.25
116;6;14.25
116;6;19.5
116;6;15.25
116;6;16.25
116;1;13.5
116;1;11.5
116;1;8.5
116;1;4.5
116;1;11
116;1;6
116;1;unknown
116;2;6.5
116;2;8.5
116;2;11
116;2;8
144;8;7.5
144;8;7.5
144;8;7
144;8;7.5
144;8;8
144;8;5
144;4;4.5
144;4;8.5
144;4;7.5
144;3;13.75
144;3;14.25
144;3;14.75
144;3;14.25
144;3;15
144;3;12.75
144;3;13.25
144;7;11.2
144;7;12.5
144;7;9.5
144;7;11.5
144;7;11.3
144;7;12.3
144;9;14.5
144;9;9.6
144;9;12.7
144;9;8.9
144;9;2.2
144;9;10.6
144;5;5
144;5;14.75
144;5;15
144;5;9.25
144;5;11.5
144;5;13.75
144;5;12.5
144;5;12.5
144;5;15.5
144;10;11
144;10;2.5
144;10;6.5
144;10;10.5
144;10;7
144;6;13
144;6;14.25
144;6;13.25
144;6;10.5
144;6;14.75
144;6;14.25
144;6;17
144;6;16.75
144;1;13
144;1;9
144;1;12.5
144;1;11
144;1;10.5
144;1;11
144;1;11
144;2;9
144;2;10
144;2;7.5
144;2;unknown
144;2;4
147;8;6.5
147;8;8
147;8;7.5
147;8;6.5
147;8;6
147;8;8
147;4;7.5
147;4;7
147;4;5.5
147;3;13.75
147;3;12.75
147;3;13
147;3;12.25
147;3;12.75
147;3;14.75
147;7;11.6
147;7;11.6
147;7;11.5
147;7;12.5
147;7;10.8
147;7;10.5
147;9;9
147;9;7.5
147;9;8.3
147;9;8.7
147;9;4.3
147;9;11.8
147;5;11.25
147;5;10.75
147;5;14
147;5;8.5
147;5;9.5
147;5;9
147;5;8.75
147;5;13
147;5;13
147;10;6.5
147;10;5
147;10;8.5
147;10;2
147;10;2
147;6;16.25
147;6;16
147;6;14.25
147;6;13
147;6;11
147;6;14
147;6;12.5
147;6;12.25
147;1;9
147;1;9
147;1;10
147;1;7
147;1;11.5
147;1;9
147;1;9.5
147;2;9.5
147;2;10.5
147;2;10.5
147;2;6
160;8;6
160;8;5
160;8;8
160;8;6.5
160;8;4
160;8;7
160;4;6
160;4;6
160;4;6.5
160;3;13
160;3;11.75
160;3;13.25
160;3;12.75
160;3;15.25
160;3;13.75
160;3;14.5
160;7;10
160;7;10.7
160;7;11.3
160;7;12.1
160;7;9.6
160;7;13.5
160;9;6.5
160;9;12.3
160;9;6.2
160;9;8.5
160;9;10.6
160;9;6
160;5;8.5
160;5;15.5
160;5;11.5
160;5;10.25
160;5;14.75
160;5;10.25
160;5;unknown
160;5;14.25
160;5;12
160;10;2.5
160;10;7
160;10;6.5
160;10;3.5
160;10;7.5
160;6;13.75
160;6;14.25
160;6;16.75
160;6;13
160;6;18.25
160;6;10.25
160;6;14.25
160;6;18
160;1;10
160;1;9
160;1;8
160;1;13
160;1;12.5
160;1;unknown
160;2;7
160;2;6.5
160;2;8
160;2;8
160;2;7
167;8;5
167;8;7.5
167;8;5
167;8;7
167;8;7
167;8;5.5
167;4;7.5
167;4;6.5
167;4;7.5
167;3;14.25
167;3;14.75
167;3;15.25
167;3;13.25
167;3;14.5
167;3;13.5
167;3;14.75
167;7;9.8
167;7;10.9
167;7;12.4
167;7;10.2
167;7;9.6
167;7;10.4
167;9;9.8
167;9;8.1
167;9;12.9
167;9;6.3
167;9;4.8
167;9;12.5
167;5;12.25
167;5;11.75
167;5;12.75
167;5;14
167;5;6.5
167;5;13.25
167;5;6.75
167;10;5.5
167;10;11
167;10;6.5
167;10;3.5
167;10;9
167;6;13.75
167;6;13.75
167;6;11.75
167;6;16.25
167;6;12.25
167;6;9
167;6;14.5
167;6;10.75
167;1;9.5
167;1;9.5
167;1;11
167;1;8.5
167;1;10.5
167;1;9.5
167;1;13.5
167;2;7.5
167;2;7.5
167;2;6.5
167;2;11.5
167;2;4.5
191;8;8
191;8;8.5
191;8;6.5
191;8;9
191;8;unknown
191;8;5.5
191;4;7.5
191;4;3.5
191;4;6.5
191;3;11.5
191;3;14.5
191;3;14.75
191;3;13.75
191;3;12
191;3;15.25
191;3;14.5
191;7;10.6
191;7;13
191;7;9.6
191;7;10.6
191;7;10.8
191;7;10.9
191;9;11.9
191;9;7.8
191;9;12.9
191;9;13.4
191;9;11.6
191;9;10.2
191;5;8.75
191;5;16
191;5;12.5
191;5;14.5
191;5;10.75
191;5;14
191;5;13
191;5;11.5
191;5;9.25
191;10;3
191;10;4.5
191;10;7.5
191;10;3
191;10;7.5
191;6;14
191;6;11.25
191;6;13.75
191;6;15.75
191;6;16.75
191;6;13.5
191;6;17
191;6;9.5
191;1;12
191;1;11
191;1;9.5
191;1;8.5
191;1;14.5
191;1;11
191;1;11.5
191;2;6
191;2;9.5
191;2;6
191;2;10
191;2;11
210;8;7
210;8;5
210;8;7
210;8;7
210;8;7
210;8;5.5
210;4;8
210;4;6.5
210;3;14.75
210;3;14
210;3;12
210;3;12.5
210;3;13.5
210;3;14.25
210;7;10.9
210;7;10.4
210;7;11.4
210;7;11.1
210;7;11.4
210;7;11.5
210;9;5.7
210;9;unknown
210;9;6.4
210;9;7.6
210;5;15.75
210;5;6.5
210;5;12
210;5;10.75
210;5;7.75
210;5;14.75
210;5;7
210;5;10
210;10;9.5
210;10;1
210;10;5
210;10;3.5
210;10;8.5
210;6;15.75
210;6;13.25
210;6;12.25
210;6;10.5
210;6;12.75
210;6;14.5
210;6;11.25
210;1;8.5
210;1;9.5
210;1;8.5
210;1;15
210;1;11.5
210;1;11
210;1;8.5
210;2;8.5
210;2;7
210;2;8
210;2;7
210;2;7.5
259;8;6
259;8;7.5
259;8;7
259;8;8
259;8;5.5
259;8;9
259;4;6
259;4;8.5
259;4;7
259;3;12.75
259;3;12.5
259;3;13.75
259;3;15.25
259;3;12.75
259;3;15
259;3;14.75
259;7;12.1
259;7;12
259;7;10.4
259;7;9.5
259;7;10.3
259;7;12.8
259;9;12.9
259;9;6.8
259;9;6.5
259;9;6.3
259;9;13.5
259;9;14.6
259;5;15.5
259;5;15
259;5;12.5
259;5;7.25
259;5;7.75
259;5;15.75
259;5;8.25
259;5;17.25
259;10;11
259;10;5.5
259;10;9
259;10;3
259;10;3
259;6;15.25
259;6;17.5
259;6;13.5
259;6;11
259;6;14
259;6;14.25
259;6;20
259;6;9.75
259;1;9.5
259;1;7.5
259;1;10
259;1;10.5
259;1;7
259;1;10.5
259;2;7
259;2;8
259;2;12
259;2;5.5
259;2;10
303;8;8
303;8;4.5
303;8;6.5
303;8;4
303;8;8.5
303;4;8
303;4;7.5
303;4;4
303;3;14.5
303;3;14.75
303;3;13.75
303;3;12.75
303;3;13.5
303;3;14.75
303;7;10.5
303;7;10.7
303;7;11
303;7;10.9
303;7;12.6
303;7;10.6
303;9;10.3
303;9;11
303;9;5.3
303;9;10.8
303;9;12.9
303;9;7.2
303;5;15.5
303;5;12.75
303;5;10.75
303;5;13.5
303;5;11.75
303;5;12.75
303;5;13.5
303;5;9
303;5;7.75
303;10;7.5
303;10;6.5
303;10;6
303;10;6
303;10;3
303;6;12.75
303;6;13.25
303;6;18
303;6;13.5
303;6;12.75
303;6;14
303;6;15.25
